%time,field.t,field.cs1.x,field.cs1.y,field.cs1.theta,field.cs1.speed,field.cs1.acceleration,field.cs1.id,field.cs2.x,field.cs2.y,field.cs2.theta,field.cs2.speed,field.cs2.acceleration,field.cs2.id
1523798989796550035,3.20036387444,-31.1593475342,-3.28632593155,0.0841171070933,13.8888893127,7.0,1,-3.28555512428,58.9592895508,4.79658699036,13.8888893127,7.0,2
1523798989896928071,3.30040192604,-29.774274826,-3.1695420742,-0.0779232755303,13.8888893127,7.0,1,-3.16865944862,57.5742263794,4.63454627991,13.8888893127,7.0,2
1523798989996351957,3.40048098564,-28.3897666931,-3.2776465416,0.0839696452022,13.8888893127,7.0,1,-3.27665185928,56.1897087097,4.79643917084,13.8888893127,7.0,2
1523798990096292972,3.50046896935,-27.0062961578,-3.16120314598,-0.0778812021017,13.8888893127,7.0,1,-3.16009688377,54.8062477112,4.63458871841,13.8888893127,7.0,2
1523798990196672916,3.60043096542,-25.6213130951,-3.2692861557,0.084066927433,13.8888893127,7.0,1,-3.26806807518,53.421257019,4.79653644562,13.8888893127,7.0,2
1523798990296757936,3.70045304298,-24.2369403839,-3.15263128281,-0.0778908506036,13.8888893127,7.0,1,-3.15130138397,52.0368919373,4.63457870483,13.8888893127,7.0,2
1523798990397166013,3.80048108101,-22.851600647,-3.26075530052,0.0840989649296,13.8888893127,7.0,1,-3.25931358337,50.6515426636,4.79656887054,13.8888893127,7.0,2
1523798990495852947,3.90052890778,-21.4707756042,-3.14435482025,-0.0774442180991,13.8888893127,7.0,1,-3.14280176163,49.2707290649,4.63502550125,13.8888893127,7.0,2
1523798990595392942,4.00030088425,-20.0864219666,-3.25178003311,0.0844247713685,13.8888893127,7.0,1,-3.25011491776,47.8863639832,4.79689455032,13.8888893127,7.0,2
1523798990696757078,4.100274086,-18.7010803223,-3.13454437256,-0.0776511281729,13.8888893127,7.0,1,-3.13276743889,46.501033783,4.63481855392,13.8888893127,7.0,2
1523798990795892000,4.20037508011,-17.3151607513,-3.24237942696,0.0844035446644,13.8888893127,7.0,1,-3.24049067497,45.1151046753,4.79687309265,13.8888893127,7.0,2
1523798990896976947,4.3004629612,-15.9322662354,-3.12538027763,-0.0773859247565,13.8888893127,7.0,1,-3.12337994576,43.732219696,4.63508367538,13.8888893127,7.0,2
1523798990996556043,4.40038704872,-14.5471067429,-3.23278665543,0.0845764875412,13.8888893127,7.0,1,-3.23067450523,42.3470535278,4.79704618454,13.8888893127,7.0,2
1523798991096529006,4.50041794777,-13.1624774933,-3.11539959908,-0.0774183496833,13.8888893127,7.0,1,-3.11317563057,40.9624328613,4.63505125046,13.8888893127,7.0,2
1523798991196808099,4.60046887398,-11.777551651,-3.22283291817,0.0845170393586,13.8888893127,7.0,1,-3.22049713135,39.5774993896,4.7969865799,13.8888893127,7.0,2
1523798991295665025,4.70048308372,-10.3948822021,-3.10569477081,-0.0772477313876,13.8888893127,7.0,1,-3.1032474041,38.1948394775,4.63522195816,13.8888893127,7.0,2
1523798991395498991,4.80039191246,-9.01125526428,-3.21279001236,0.0845336318016,13.8888893127,7.0,1,-3.21023082733,36.8112030029,4.7970032692,13.8888893127,7.0,2
1523798991496956110,4.90031099319,-7.62576389313,-3.09538936615,0.0930569320917,13.8888893127,7.0,1,-3.09271836281,35.4257202148,4.63490819931,13.8888893127,7.0,2
1523798991596961975,5.00042390823,-6.24153995514,-2.96620488167,0.255126655102,13.8888893127,7.0,1,-3.20032739639,34.0396537781,4.79697799683,13.8888893127,7.0,2
1523798991696681976,5.10052108765,-4.89906072617,-2.61607265472,0.337490081787,13.8888893127,7.0,1,-3.08310985565,32.6572265625,4.63524055481,13.8888893127,7.0,2
1523798991796942949,5.20041298866,-3.58710646629,-2.15568780899,0.499577194452,13.8888893127,7.0,1,-3.19026970863,31.2709751129,4.79544115067,13.8888893127,7.0,2
1523798991896090984,5.30052089691,-2.36909222603,-1.49095201492,0.576096951962,13.8888893127,7.0,1,-3.07515883446,29.8881587982,4.63367938995,13.8888893127,7.0,2
1523798991997150897,5.40042805672,-1.20445823669,-0.734400868416,0.737997949123,13.8888893127,7.0,1,-3.18435764313,28.5036659241,4.79445934296,13.8888893127,7.0,2
1523798992096972942,5.50042104721,-0.17508597672,0.201736018062,0.798374891281,13.8888893127,7.0,1,-3.07029414177,27.1169624329,4.6322555542,13.8888893127,7.0,2
1523798992196058988,5.60060095787,0.793307960033,1.19559502602,0.960141599178,13.8888893127,7.0,1,-3.18137145042,25.7337760925,4.79402208328,13.8888893127,7.0,2
1523798992295788049,5.7005109787,1.58875417709,2.33211898804,1.03056979179,13.8888893127,7.0,1,-3.0682528019,24.3511600494,4.63230276108,13.8888893127,7.0,2
1523798992396728038,5.80039191246,2.30353879929,3.52394795418,1.19258129597,13.8888893127,7.0,1,-3.17943286896,22.9658756256,4.79336738586,13.8888893127,7.0,2
1523798992496185064,5.90045309067,2.81608939171,4.8138885498,1.31081223488,13.8888893127,7.0,1,-3.0671544075,21.5823841095,4.63155412674,13.8888893127,7.0,2
1523798992595508098,6.00039196014,3.17280316353,6.1548948288,1.42435777187,13.8888893127,7.0,1,-3.17920207977,20.1992759705,4.79332065582,13.8888893127,7.0,2
1523798992695991039,6.10030198097,3.37551641464,7.52927398682,1.48094248772,13.8888893127,7.0,1,-3.06689071655,18.8145751953,4.6313662529,13.8888893127,7.0,2
