%time,field.t,field.cs1.x,field.cs1.y,field.cs1.theta,field.cs1.speed,field.cs1.acceleration,field.cs1.id,field.cs2.x,field.cs2.y,field.cs2.theta,field.cs2.speed,field.cs2.acceleration,field.cs2.id
1523124717034379959,2.70029711723,-38.0835762024,-3.19711399078,-0.0804757773876,13.8888893127,7.0,1,-3.19722247124,224.139144897,4.63187026978,13.8888893127,7.0,2
1523124717134607076,2.8002910614,-36.6989593506,-3.30878305435,0.081462316215,13.8888893127,7.0,1,-3.30895066261,222.75453186,4.79380846024,13.8888893127,7.0,2
1523124717234482049,2.90030694008,-35.3142356873,-3.19572973251,-0.0805020257831,13.8888893127,7.0,1,-3.19595646858,221.369812012,4.63184404373,13.8888893127,7.0,2
1523124717334534883,3.00033903122,-33.9298439026,-3.30741739273,0.0814101994038,13.8888893127,7.0,1,-3.30770325661,219.985427856,4.79375648499,13.8888893127,7.0,2
1523124717434699058,3.10033893585,-32.5448455811,-3.19441461563,-0.0805850252509,13.8888893127,7.0,1,-3.19475984573,218.600418091,4.63176107407,13.8888893127,7.0,2
1523124717534940958,3.20039010048,-31.1595954895,-3.30628752708,0.0814291164279,13.8888893127,7.0,1,-3.30669188499,217.215164185,4.79377555847,13.8888893127,7.0,2
1523124717634634971,3.30045294762,-29.7770233154,-3.19345641136,-0.0802827626467,13.8888893127,7.0,1,-3.19391965866,215.832595825,4.63206338882,13.8888893127,7.0,2
1523124717734744071,3.40032911301,-28.3919448853,-3.30489373207,0.0817070528865,13.8888893127,7.0,1,-3.3054163456,214.447525024,4.7940530777,13.8888893127,7.0,2
1523124717834925889,3.50037693977,-27.0078392029,-3.19155025482,-0.0801877975464,13.8888893127,7.0,1,-3.19213199615,213.063415527,4.63215827942,13.8888893127,7.0,2
1523124717934736013,3.60036611557,-25.6242465973,-3.30273580551,0.0816271454096,13.8888893127,7.0,1,-3.30337667465,211.679824829,4.79397344589,13.8888893127,7.0,2
1523124718034548997,3.70030593872,-24.2394561768,-3.18944764137,-0.0803468450904,13.8888893127,7.0,1,-3.19014763832,210.295028687,4.63199949265,13.8888893127,7.0,2
1523124718134780883,3.80034399033,-22.8545761108,-3.300958395,0.0816205888987,13.8888893127,7.0,1,-3.30171751976,208.91015625,4.79396677017,13.8888893127,7.0,2
1523124718234371900,3.90037798882,-21.4711017609,-3.18778681755,-0.0801993831992,13.8888893127,7.0,1,-3.18860530853,207.526672363,4.63214683533,13.8888893127,7.0,2
1523124718334537982,4.00032091141,-20.0867042542,-3.29905319214,0.0817097574472,13.8888893127,7.0,1,-3.29993081093,206.142288208,4.79405593872,13.8888893127,7.0,2
1523124718435020923,4.10031890869,-18.70063591,-3.18554520607,-0.0804147869349,13.8888893127,7.0,1,-3.18648195267,204.756210327,4.63193130493,13.8888893127,7.0,2
1523124718534442901,4.20044994354,-17.3177280426,-3.2969918251,0.0813229605556,13.8888893127,7.0,1,-3.29798769951,203.373306274,4.79366922379,13.8888893127,7.0,2
1523124718634872913,4.30034208298,-15.9330844879,-3.18413949013,-0.0806298032403,13.8888893127,7.0,1,-3.18519449234,201.98866272,4.63171625137,13.8888893127,7.0,2
1523124718734721899,4.40036702156,-14.5491380692,-3.29596924782,0.0812322422862,13.8888893127,7.0,1,-3.29708337784,200.604721069,4.79357862473,13.8888893127,7.0,2
1523124718834464073,4.50033593178,-13.1651315689,-3.18329524994,-0.0806448608637,13.8888893127,7.0,1,-3.18446874619,199.220703125,4.63170146942,13.8888893127,7.0,2
1523124718934740066,4.60031414032,-11.7807016373,-3.29518508911,0.0812739282846,13.8888893127,7.0,1,-3.29641771317,197.836273193,4.79362010956,13.8888893127,7.0,2
1523124719034368038,4.70031809807,-10.3962039948,-3.1824131012,-0.0806610733271,13.8888893127,7.0,1,-3.18370485306,196.451782227,4.63168525696,13.8888893127,7.0,2
1523124719134452104,4.8003320694,-9.01223087311,-3.29428863525,0.08120444417,13.8888893127,7.0,1,-3.2956392765,195.067810059,4.79355049133,13.8888893127,7.0,2
1523124719234925985,4.90030312538,-7.62703609467,-3.18155670166,0.102102771401,13.8888893127,7.0,1,-3.18296670914,193.682601929,4.63153505325,13.8888893127,7.0,2
1523124719334532022,5.00036692619,-6.24551677704,-3.04000759125,0.263999164104,13.8888893127,7.0,1,-3.29513049126,192.29838562,4.79343128204,13.8888893127,7.0,2
1523124719434503078,5.10035705566,-4.90521812439,-2.67771363258,0.345719665289,13.8888893127,7.0,1,-3.18273425102,190.914550781,4.63157606125,13.8888893127,7.0,2
1523124719534495115,5.20032191277,-3.59841513634,-2.20702242851,0.507643461227,13.8888893127,7.0,1,-3.29486036301,189.530090332,4.79349994659,13.8888893127,7.0,2
1523124719634674072,5.30032896996,-2.38477230072,-1.53191041946,0.579525530338,13.8888893127,7.0,1,-3.18233895302,188.145889282,4.63160037994,13.8888893127,7.0,2
1523124719734699964,5.40032100677,-1.22225141525,-0.77105152607,0.7414945364,13.8888893127,7.0,1,-3.29446268082,186.761032104,4.79356908798,13.8888893127,7.0,2
1523124719835628986,5.50035595894,-0.197242870927,0.167685896158,0.798274993896,13.8888893127,7.0,1,-3.18175268173,185.375701904,4.6315369606,13.8888893127,7.0,2
1523124719934817075,5.60043001175,0.771705627441,1.16191530228,0.96011775732,13.8888893127,7.0,1,-3.29387664795,183.991943359,4.79337978363,13.8888893127,7.0,2
1523124720034409999,5.70038700104,1.56733846664,2.29864811897,1.02767419815,13.8888893127,7.0,1,-3.1816239357,182.608978271,4.63162755966,13.8888893127,7.0,2
1523124720134872913,5.80028796196,2.28558492661,3.48842525482,1.18968868256,13.8888893127,7.0,1,-3.2937412262,181.223739624,4.79364204407,13.8888893127,7.0,2
1523124720234724998,5.90035104752,2.80243372917,4.77829790115,1.30727577209,13.8888893127,7.0,1,-3.18095850945,179.838760376,4.63165044785,13.8888893127,7.0,2
1523124720334976911,6.00040006638,3.16420245171,6.11920118332,1.42299151421,13.8888893127,7.0,1,-3.29297018051,178.454437256,4.79355812073,13.8888893127,7.0,2
1523124720434664011,6.10039710999,3.36870551109,7.49271249771,1.47830736637,13.8888893127,7.0,1,-3.18037819862,177.070358276,4.63167333603,13.8888893127,7.0,2
1523124720534512996,6.2003800869,3.49690198898,8.87483310699,1.54762136936,13.8888893127,7.0,1,-3.29229450226,175.686813354,4.79348802567,13.8888893127,7.0,2
1523124720635112047,6.30031991005,3.52913355827,10.2653770447,1.56042468548,13.8888893127,7.0,1,-3.17961573601,174.300476074,4.63133907318,13.8888893127,7.0,2
1523124720734568119,6.40046596527,3.54351639748,11.6520805359,1.60097193718,13.8888893127,7.0,1,-3.2918908596,172.918243408,4.79300546646,13.8888893127,7.0,2
1523124720834441900,6.50031399727,3.50160813332,13.0404748917,1.58808505535,13.8888893127,7.0,1,-3.18003344536,171.533737183,4.63107728958,13.8888893127,7.0,2
1523124720934395074,6.60032391548,3.47760605812,14.428645134,1.61497819424,13.8888893127,7.0,1,-3.29280042648,170.14994812,4.79293012619,13.8888893127,7.0,2
1523124721034383058,6.70028710365,3.41624236107,15.8166341782,1.58836781979,13.8888893127,7.0,1,-3.18102216721,168.765106201,4.63096427917,13.8888893127,7.0,2
1523124721134749889,6.80031991005,3.39183354378,17.2056007385,1.61172437668,13.8888893127,7.0,1,-3.29401087761,167.380523682,4.7929110527,13.8888893127,7.0,2
1523124721234824895,6.90034103394,3.33496952057,18.5941867828,1.57839739323,13.8888893127,7.0,1,-3.18222641945,165.995269775,4.63089847565,13.8888893127,7.0,2
1523124721334491014,7.0004029274,3.32441711426,19.9824542999,1.60401296616,13.8888893127,7.0,1,-3.29523515701,164.611572266,4.79274320602,13.8888893127,7.0,2
1523124721435446023,7.10036110878,3.27825927734,21.3715496063,1.56709468365,13.8888893127,7.0,1,-3.18367409706,163.226196289,4.63071727753,13.8888893127,7.0,2
1523124721535206079,7.20043110847,3.28340029716,22.760383606,1.59770548344,13.8888893127,7.0,1,-3.29697728157,161.84197998,4.79262447357,13.8888893127,7.0,2
1523124721634599924,7.30042791367,3.24607014656,24.1473121643,1.55781519413,13.8888893127,7.0,1,-3.18577528,160.459014893,4.63088226318,13.8888893127,7.0,2
1523124721734639883,7.40032291412,3.26410388947,25.5364742279,1.59456992149,13.8888893127,7.0,1,-3.29888558388,159.074356079,4.79284000397,13.8888893127,7.0,2
1523124721834669113,7.50035095215,3.23109817505,26.9245548248,1.55103290081,13.8888893127,7.0,1,-3.18730187416,157.690368652,4.6309762001,13.8888893127,7.0,2
1523124721934935092,7.60032105446,3.25855827332,28.3138103485,1.5944185257,13.8888893127,7.0,1,-3.30030226707,156.305450439,4.79296255112,13.8888893127,7.0,2
1523124722034735918,7.70036697388,3.22575139999,29.7023658752,1.54599881172,13.8888893127,7.0,1,-3.18851089478,154.921005249,4.63104391098,13.8888893127,7.0,2
1523124722134428977,7.80037093163,3.26017975807,31.0904693604,1.59653246403,13.8888893127,7.0,1,-3.30133652687,153.537063599,4.79291439056,13.8888893127,7.0,2
1523124722234606981,7.90034508705,3.22442269325,32.4795341492,1.5417624712,13.8888893127,7.0,1,-3.18956494331,152.152038574,4.63092756271,13.8888893127,7.0,2
1523124722334466934,8.00039100647,3.26472854614,33.8673820496,1.60026752949,13.8888893127,7.0,1,-3.3025431633,150.768218994,4.79278659821,13.8888893127,7.0,2
1523124722434474945,8.10035800934,3.22382974625,35.2547340393,1.53740942478,13.8888893127,7.0,1,-3.19107460976,149.384750366,4.63098287582,13.8888893127,7.0,2
1523124722534522056,8.20029091835,3.27020025253,36.6431007385,1.60525846481,13.8888893127,7.0,1,-3.30403399467,148.000198364,4.79292440414,13.8888893127,7.0,2
1523124722634824991,8.30030894279,3.22232294083,38.0318183899,1.5322521925,13.8888893127,7.0,1,-3.19224739075,146.615158081,4.63093566895,13.8888893127,7.0,2
1523124722734565973,8.40035605431,3.27584171295,39.4196357727,1.61156260967,13.8888893127,7.0,1,-3.3052482605,145.230926514,4.79284334183,13.8888893127,7.0,2
1523124722834503889,8.50035309792,3.21928119659,40.8063011169,1.52564334869,13.8888893127,7.0,1,-3.19371247292,143.847595215,4.63105583191,13.8888893127,7.0,2
1523124722934650897,8.60027599335,3.28201174736,42.1946487427,1.6196706295,13.8888893127,7.0,1,-3.30662155151,142.462417603,4.79307031631,13.8888893127,7.0,2
1523124723034857988,8.7003390789,3.21408319473,43.583404541,1.51657915115,13.8888893127,7.0,1,-3.19456243515,141.076522827,4.6309800148,13.8888893127,7.0,2
1523124723134928941,8.80044913292,3.28930854797,44.9695320129,1.63069617748,13.8888893127,7.0,1,-3.30744695663,139.692962646,4.79280805588,13.8888893127,7.0,2
1523124723234698057,8.9003970623,3.20624566078,46.3545684814,1.5033454895,13.8888893127,7.0,1,-3.1959836483,138.309921265,4.6310544014,13.8888893127,7.0,2
1523124723334543943,9.0002989769,3.29987859726,47.7406311035,1.64769554138,13.8888893127,7.0,1,-3.30885100365,136.925292969,4.79300546646,13.8888893127,7.0,2
1523124723434503078,9.10032296181,3.19312620163,49.1261100769,1.48570215702,13.8888893127,7.0,1,-3.19694876671,135.540222168,4.63101243973,13.8888893127,7.0,2
1523124723534526109,9.20037293434,3.31110882759,50.5092544556,1.64753067493,13.8888893127,7.0,1,-3.30978870392,134.156646729,4.79284095764,13.8888893127,7.0,2
1523124723634294986,9.30032110214,3.20467829704,51.8935317993,1.48567986488,13.8888893127,7.0,1,-3.19821286201,132.772766113,4.63099002838,13.8888893127,7.0,2
1523124723734482049,9.40028309822,3.32276344299,53.2775154114,1.64760673046,13.8888893127,7.0,1,-3.31115245819,131.38835144,4.79291677475,13.8888893127,7.0,2
1523124723835283994,9.50029206276,3.21605944633,54.6639709473,1.48549997807,13.8888893127,7.0,1,-3.19929504395,130.002304077,4.63081026077,13.8888893127,7.0,2
1523124723934890985,9.60041213036,3.33442664146,56.0483207703,1.64747202396,13.8888893127,7.0,1,-3.31251502037,128.617523193,4.79278230667,13.8888893127,7.0,2
1523124724034761905,9.70044898987,3.22814774513,57.4316902161,1.48572802544,13.8888893127,7.0,1,-3.20109438896,127.234565735,4.63103818893,13.8888893127,7.0,2
1523124724134711027,9.800344944,3.34616398811,58.8156547546,1.64765191078,13.8888893127,7.0,1,-3.31396484375,125.85017395,4.79296207428,13.8888893127,7.0,2
1523124724234436988,9.90035200119,3.23957538605,60.1997909546,1.48581564426,13.8888893127,7.0,1,-3.20223164558,124.466438293,4.63112592697,13.8888893127,7.0,2
1523124724334436893,10.0003049374,3.35747718811,61.5838470459,1.64774918556,13.8888893127,7.0,1,-3.31498765945,123.081954956,4.79305934906,13.8888893127,7.0,2
1523124724434640884,10.100317955,3.25065588951,62.9692497253,1.48576402664,13.8888893127,7.0,1,-3.20301675797,121.696960449,4.63107395172,13.8888893127,7.0,2
1523124724534568071,10.2003629208,3.36860704422,64.3530426025,1.64766693115,13.8888893127,7.0,1,-3.31582307816,120.312744141,4.79297685623,13.8888893127,7.0,2
1523124724634932041,10.3003571033,3.26200509071,65.7370758057,1.48584198952,13.8888893127,7.0,1,-3.20407652855,118.929107666,4.63115215302,13.8888893127,7.0,2
1523124724735873937,10.4003031254,3.38007926941,67.123588562,1.64806187153,13.8888893127,7.0,1,-3.31699562073,117.542167664,4.79337215424,13.8888893127,7.0,2
1523124724835104942,10.5004930496,3.27290821075,68.5078735352,1.48620283604,13.8888893127,7.0,1,-3.20467925072,116.158287048,4.63151311874,13.8888893127,7.0,2
1523124724934370040,10.6004600525,3.39008998871,69.8898010254,1.64788198471,13.8888893127,7.0,1,-3.31672286987,114.775932312,4.79319190979,13.8888893127,7.0,2
1523124725034416913,10.7003159523,3.28315067291,71.2743301392,1.4859970808,13.8888893127,7.0,1,-3.20463752747,113.391815186,4.63130712509,13.8888893127,7.0,2
1523124725134488105,10.8002989292,3.40077805519,72.6581344604,1.64789819717,13.8888893127,7.0,1,-3.31711983681,112.007583618,4.79320812225,13.8888893127,7.0,2
1523124725234321117,10.9002919197,3.29380249977,74.0428390503,1.48599207401,13.8888893127,7.0,1,-3.2049973011,110.623283386,4.63130235672,13.8888893127,7.0,2
1523124725334536075,11.0002880096,3.4114317894,75.4265899658,1.64788663387,13.8888893127,7.0,1,-3.31748199463,109.239112854,4.79319667816,13.8888893127,7.0,2
1523124725435436964,11.100276947,3.30430865288,76.8134155273,1.48663401604,13.8888893127,7.0,1,-3.20520401001,107.85269165,4.63104295731,13.8888893127,7.0,2
1523124725534694910,11.2004261017,3.42106628418,78.1974334717,1.64855122566,13.8888893127,7.0,1,-3.31806349754,106.468353271,4.79296016693,13.8888893127,7.0,2
1523124725634433984,11.3004291058,3.31331586838,79.580406189,1.48802959919,13.8888893127,7.0,1,-3.20641899109,105.08568573,4.63124847412,13.8888893127,7.0,2
1523124725734709024,11.4003050327,3.42816948891,80.9649124146,1.64998590946,13.8888893127,7.0,1,-3.31902098656,103.70098877,4.79320478439,13.8888893127,7.0,2
1523124725834471940,11.5003321171,3.31829810143,82.3494644165,1.48905801773,13.8888893127,7.0,1,-3.20689797401,102.316619873,4.63129091263,13.8888893127,7.0,2
1523124725934670925,11.6003329754,3.43195462227,83.7368545532,1.65133810043,13.8888893127,7.0,1,-3.31966614723,100.929153442,4.79357099533,13.8888893127,7.0,2
1523124726034976005,11.7005600929,3.32045674324,85.1182098389,1.48978030682,13.8888893127,7.0,1,-3.20728349686,99.5478744507,4.63201332092,13.8888893127,7.0,2
1523124726134597063,11.8003411293,3.43287730217,86.5028076172,1.65172338486,13.8888893127,7.0,1,-3.31881737709,98.1632003784,4.79395627975,13.8888893127,7.0,2
1523124726234775066,11.9003601074,3.32048201561,87.8886184692,1.48965716362,13.8888893127,7.0,1,-3.205534935,96.7774658203,4.63187217712,13.8888893127,7.0,2
1523124726334410905,12.0004661083,3.43285822868,89.2705612183,1.65129101276,13.8888893127,7.0,1,-3.317050457,95.3954544067,4.79350614548,13.8888893127,7.0,2
1523124726434679985,12.1002941132,3.32109022141,90.6560745239,1.48995292187,13.8888893127,7.0,1,-3.20442008972,94.010017395,4.63146305084,13.8888893127,7.0,2
1523124726534548997,12.2003750801,3.43319559097,92.0397491455,1.65178596973,13.8888893127,7.0,1,-3.31663990021,92.6263504028,4.79329586029,13.8888893127,7.0,2
1523124726634460926,12.3003261089,3.32086110115,93.4237365723,1.48991429806,13.8888893127,7.0,1,-3.2044198513,91.2423477173,4.63142442703,13.8888893127,7.0,2
1523124726734524965,12.4003009796,3.43310427666,94.8084411621,1.6518689394,13.8888893127,7.0,1,-3.31677746773,89.8576507568,4.79337882996,13.8888893127,7.0,2
1523124726834394931,12.5003271103,3.32068061829,96.1921081543,1.49003434181,13.8888893127,7.0,1,-3.20446825027,88.4739761353,4.63154411316,13.8888893127,7.0,2
1523124726934442996,12.6002790928,3.43276524544,97.5769271851,1.65200018883,13.8888893127,7.0,1,-3.31666755676,87.0891723633,4.79350996017,13.8888893127,7.0,2
1523124727034480094,12.7003121376,3.32008910179,98.96144104,1.4900636673,13.8888893127,7.0,1,-3.20410585403,85.7046432495,4.63157367706,13.8888893127,7.0,2
1523124727135310888,12.8003270626,3.43216538429,100.346664429,1.65207624435,13.8888893127,7.0,1,-3.31629681587,84.3194274902,4.79358625412,13.8888893127,7.0,2
1523124727234884023,12.9003889561,3.31938743591,101.731140137,1.49014437199,13.8888893127,7.0,1,-3.20363306999,82.9349517822,4.63165426254,13.8888893127,7.0,2
1523124727334496974,13.0004010201,3.43119215965,103.114387512,1.65192568302,13.8888893127,7.0,1,-3.31555223465,81.5517044067,4.79343557358,13.8888893127,7.0,2
1523124727434365034,13.1003201008,3.3187057972,104.497848511,1.49011385441,13.8888893127,7.0,1,-3.20318031311,80.1682357788,4.63162374496,13.8888893127,7.0,2
1523124727534821033,13.2002580166,3.4307384491,105.883399963,1.65216386318,13.8888893127,7.0,1,-3.31532764435,78.7826919556,4.79367399216,13.8888893127,7.0,2
1523124727634655952,13.3003430367,3.31783795357,107.267875671,1.49023044109,13.8888893127,7.0,1,-3.20254158974,77.3982086182,4.63174057007,13.8888893127,7.0,2
1523124727734539031,13.4003560543,3.42953133583,108.651229858,1.6520229578,13.8888893127,7.0,1,-3.31434941292,76.0148620605,4.79353284836,13.8888893127,7.0,2
1523124727836077928,13.5002820492,3.31660604477,110.038421631,1.48977375031,13.8888893127,7.0,1,-3.20153880119,74.6276626587,4.63128376007,13.8888893127,7.0,2
1523124727934572935,13.6004900932,3.42890977859,111.421470642,1.65153539181,13.8888893127,7.0,1,-3.31395673752,73.2446289062,4.79304552078,13.8888893127,7.0,2
1523124728034279108,13.7003970146,3.3171043396,112.803230286,1.48992741108,13.8888893127,7.0,1,-3.20226573944,71.8628540039,4.63143730164,13.8888893127,7.0,2
1523124728134502887,13.8002090454,3.42941236496,114.188964844,1.65200173855,13.8888893127,7.0,1,-3.31468820572,70.4771270752,4.79351186752,13.8888893127,7.0,2
1523124728234678983,13.9003090858,3.31671929359,115.573661804,1.49004399776,13.8888893127,7.0,1,-3.20210981369,69.0924224854,4.63155412674,13.8888893127,7.0,2
1523124728334480047,14.0003371239,3.42873311043,116.957771301,1.65192687511,13.8888893127,7.0,1,-3.31423807144,67.7083206177,4.79343700409,13.8888893127,7.0,2
1523124728434681892,14.1003189087,3.3161315918,118.342636108,1.48995137215,13.8888893127,7.0,1,-3.20175099373,66.3234481812,4.63146114349,13.8888893127,7.0,2
1523124728534499883,14.200357914,3.42823123932,119.726211548,1.65177321434,13.8888893127,7.0,1,-3.31396508217,64.9398803711,4.79328298569,13.8888893127,7.0,2
1523124728635648012,14.3003020287,3.31556034088,121.114570618,1.4893912077,13.8888893127,7.0,1,-3.20140910149,63.5515174866,4.63090133667,13.8888893127,7.0,2
1523124728734471082,14.4005920887,3.42820215225,122.495231628,1.52888536453,13.8888893127,7.0,1,-3.31416511536,62.1708679199,4.79238891602,13.8888893127,7.0,2
1523124728834357023,14.5003299713,3.48637676239,123.882469177,1.52888536453,13.8888893127,7.0,1,-3.20320653915,60.7868461609,4.63052654266,13.8888893127,7.0,2
1523124728934561967,14.6002991199,3.54458618164,125.27053833,1.52888536453,13.8888893127,7.0,1,-3.31681013107,59.4022064209,4.7924861908,13.8888893127,7.0,2
1523124729034544944,14.7003281116,3.60278630257,126.65839386,1.52888536453,13.8888893127,7.0,1,-3.20566868782,58.0175895691,4.63055276871,13.8888893127,7.0,2
1523124729134612083,14.8003411293,3.66098928452,128.046310425,1.52888536453,13.8888893127,7.0,1,-3.31922364235,56.6331062317,4.79249382019,13.8888893127,7.0,2
1523124729234440088,14.9003589153,3.71914935112,129.433197021,1.52888536453,13.8888893127,7.0,1,-3.20814824104,55.2494430542,4.630671978,13.8888893127,7.0,2
1523124729334697008,15.00030303,3.7773680687,130.821487427,1.52888536453,13.8888893127,7.0,1,-3.32156896591,53.864566803,4.7926568985,13.8888893127,7.0,2
1523124729434663057,15.1003479958,3.83565974236,132.211517334,1.52888536453,13.8888893127,7.0,1,-3.21001577377,52.4777946472,4.6304693222,13.8888893127,7.0,2
1523124729534512042,15.2005181313,3.89372944832,133.5962677,1.52888536453,13.8888893127,7.0,1,-3.32342600822,51.0964851379,4.79203987122,13.8888893127,7.0,2
1523124729634397983,15.3003070354,3.95192956924,134.984115601,1.52888536453,13.8888893127,7.0,1,-3.21290254593,49.7118186951,4.63010644913,13.8888893127,7.0,2
1523124729734450101,15.4003200531,4.01009750366,136.371200562,1.52888536453,13.8888893127,7.0,1,-3.32700705528,48.328212738,4.79195070267,13.8888893127,7.0,2
1523124729834615945,15.5002779961,4.06831407547,137.759429932,1.52888536453,13.8888893127,7.0,1,-3.21657633781,46.9431495667,4.62997198105,13.8888893127,7.0,2
1523124729934487104,15.6003189087,4.12650156021,139.146987915,1.52888536453,13.8888893127,7.0,1,-3.3309044838,45.55909729,4.79187011719,13.8888893127,7.0,2
1523124730034626960,15.7003099918,4.18469953537,140.534790039,1.52888536453,13.8888893127,7.0,1,-3.2206196785,44.17445755,4.62994146347,13.8888893127,7.0,2
1523124730134654045,15.80031991,4.24289560318,141.922546387,1.52888536453,13.8888893127,7.0,1,-3.33500742912,42.7902030945,4.7918639183,13.8888893127,7.0,2
1523124730234441995,15.9003260136,4.30108070374,143.310028076,1.52888536453,13.8888893127,7.0,1,-3.22475624084,41.4058761597,4.62997245789,13.8888893127,7.0,2
1523124730334769010,16.0003130436,4.35927867889,144.6978302,1.52888536453,13.8888893127,7.0,1,-3.33910441399,40.0215759277,4.79189920425,13.8888893127,7.0,2
1523124730435441017,16.1003220081,4.41756010056,146.087615967,1.52888536453,13.8888893127,7.0,1,-3.22862100601,38.6349601746,4.62973928452,13.8888893127,7.0,2
1523124730534868955,16.2004749775,4.47568082809,147.473571777,1.52888536453,13.8888893127,7.0,1,-3.34313988686,37.2525253296,4.79145097733,13.8888893127,7.0,2
