(0.05, [(-3.25, 124.30238342285156, 4.71238899230957, 13.88888931274414), (3.25, -74.30287069744534, 1.5707963267948966, 13.88888888888889)], (1, 'left', 'stop'))
(9.55, [(-3.25, -7.641880512237549, 4.71238899230957, 13.88888931274414), (3.249534158254162, -7.491703787018949, 1.5715577053016587, 0.0)], (1, 'left', 'go'))
(9.6, [(-3.25, -8.336250305175781, 4.71238899230957, 13.88888931274414), (3.249534158254162, -7.491703787018949, 1.5715577053016587, 0.0)], (1, 'left', 'go'))
(9.65, [(-3.25, -9.03126049041748, 4.71238899230957, 13.88888931274414), (3.249534158254162, -7.491703787018949, 1.5715577053016587, 0.0)], (1, 'left', 'go'))
(9.7, [(-3.25, -9.725584030151367, 4.71238899230957, 13.88888931274414), (3.249534158254162, -7.491703787018949, 1.5715577053016587, 0.29973602294921875)], (1, 'left', 'go'))
(9.75, [(-3.25, -10.42269515991211, 4.71238899230957, 13.88888931274414), (3.2495227355769596, -7.4767011636280385, 1.5715680001664025, 0.6000528335571289)], (1, 'left', 'go'))
(9.8, [(-3.25, -11.114140510559082, 4.71238899230957, 13.88888931274414), (3.2494996225531367, -7.446749347109891, 1.5716188525507595, 0.8995447158813477)], (1, 'left', 'go'))
(9.85, [(-3.25, -11.815583229064941, 4.71238899230957, 13.88888931274414), (3.2494615715175366, -7.400488148906693, 1.5717460831379442, 1.208108901977539)], (1, 'left', 'go'))
(9.9, [(-3.25, -12.50300121307373, 4.71238899230957, 13.88888931274414), (3.249401919332213, -7.337680284737722, 1.571997463443333, 1.520040512084961)], (1, 'left', 'go'))
(9.95, [(-3.25, -13.197417259216309, 4.71238899230957, 13.88888931274414), (3.2493153375099455, -7.265597078599583, 1.5724494265598852, 1.8045721054077148)], (1, 'left', 'go'))
(10.0, [(-3.25, -13.8917875289917, 4.71238899230957, 13.88888931274414), (3.249166409140437, -7.175506790643695, 1.573277506471698, 2.1041126251220703)], (1, 'left', 'go'))
(10.05, [(-3.25, -14.587203979492188, 4.71238899230957, 13.88888931274414), (3.2489077077475392, -7.0712415234245025, 1.5745688005756908, 2.4014320373535156)], (1, 'left', 'go'))
(10.1, [(-3.25, -15.280529022216797, 4.71238899230957, 13.88888931274414), (3.2484321532284115, -6.945183056010869, 1.5767195158269918, 2.7163925170898438)], (1, 'left', 'go'))
(10.15, [(-3.25, -15.97489070892334, 4.71238899230957, 13.88888931274414), (3.2476685415126996, -6.816265545304043, 1.5797090912797593, 3.0011520385742188)], (1, 'left', 'go'))
(10.2, [(-3.25, -16.6695556640625, 4.71238899230957, 13.88888931274414), (3.2463382600914867, -6.667013739245485, 1.5838908669549292, 3.2995529174804688)], (1, 'left', 'go'))
(10.25, [(-3.25, -17.36452865600586, 4.71238899230957, 13.88888931274414), (3.243771315912547, -6.470993303972282, 1.5905430588570284, 3.6560325622558594)], (1, 'left', 'go'))
(10.3, [(-3.25, -18.058231353759766, 4.71238899230957, 13.88888931274414), (3.239728337629348, -6.266278277741134, 1.5997577854444895, 3.992060661315918)], (1, 'left', 'go'))
(10.35, [(-3.25, -18.752696990966797, 4.71238899230957, 13.88888931274414), (3.235730908767199, -6.128291057826615, 1.608246064864415, 4.199540138244629)], (1, 'left', 'go'))
(10.4, [(-3.25, -19.464250564575195, 4.71238899230957, 13.88888931274414), (3.2274110828013023, -5.90623513541708, 1.6206876060173454, 4.517020225524902)], (1, 'left', 'go'))
(10.45, [(-3.25, -20.14864730834961, 4.71238899230957, 13.88888931274414), (3.2168019136273496, -5.69376583597473, 1.6361433801218426, 4.799596786499023)], (1, 'left', 'go'))
(10.5, [(-3.25, -20.83588981628418, 4.71238899230957, 13.88888931274414), (3.2010446059861044, -5.45297652254216, 1.6551195773973717, 5.101252555847168)], (1, 'left', 'go'))
(10.55, [(-3.25, -21.530380249023438, 4.71238899230957, 13.88888931274414), (3.179656328771042, -5.199931723247765, 1.6781366031521658, 5.399940490722656)], (1, 'left', 'go'))
(10.6, [(-3.25, -22.231990814208984, 4.71238899230957, 13.88888931274414), (3.150444954714094, -4.928839657380385, 1.7054569203540317, 5.7029008865356445)], (1, 'left', 'go'))
(10.65, [(-3.25, -22.9727783203125, 4.71238899230957, 13.88888931274414), (3.1126000777305345, -4.649501464057508, 1.7365269778347867, 5.999476432800293)], (1, 'left', 'go'))
(10.7, [(-3.25, -23.61374282836914, 4.71238899230957, 13.88888931274414), (3.063006271747292, -4.353002816920616, 1.7715720601651472, 6.3001203536987305)], (1, 'left', 'go'))
(10.75, [(-3.25, -24.308298110961914, 4.71238899230957, 13.88888931274414), (3.000190517616637, -4.044352847362665, 1.808291127729153, 6.600092887878418)], (1, 'left', 'go'))
(10.8, [(-3.25, -25.002742767333984, 4.71238899230957, 13.88888931274414), (2.922443165377641, -3.723166541356845, 1.8468153963715235, 6.900508880615234)], (1, 'left', 'go'))
(10.85, [(-3.25, -25.698436737060547, 4.71238899230957, 13.88888931274414), (2.828638639747339, -3.3919933215834175, 1.8869413990592065, 7.199792861938477)], (1, 'left', 'go'))
(10.9, [(-3.25, -26.392131805419922, 4.71238899230957, 13.88888931274414), (2.7166565718503555, -3.0496625504785153, 1.928930186710372, 7.49995231628418)], (1, 'left', 'go'))
(10.95, [(-3.25, -27.086091995239258, 4.71238899230957, 13.88888931274414), (2.585251862811239, -2.6985701015840684, 1.9726322435828725, 7.799856185913086)], (1, 'left', 'go'))
(11.0, [(-3.25, -27.782325744628906, 4.71238899230957, 13.88888931274414), (2.426745097735807, -2.32557702155604, 2.0198780111157157, 8.111612319946289)], (1, 'left', 'go'))
(11.05, [(-3.25, -28.484344482421875, 4.71238899230957, 13.88888931274414), (2.257726250660963, -1.9748594637909693, 2.065263752490658, 8.399584770202637)], (1, 'left', 'go'))
(11.1, [(-3.25, -29.169898986816406, 4.71238899230957, 13.88888931274414), (2.0571308450126398, -1.6027941575143494, 2.1145402377079145, 8.70152473449707)], (1, 'left', 'go'))
(11.15, [(-3.25, -29.867046356201172, 4.71238899230957, 13.88888931274414), (1.8319480681294973, -1.2303020012375363, 2.1652823655195688, 9.001656532287598)], (1, 'left', 'go'))
(11.2, [(-3.25, -30.561445236206055, 4.71238899230957, 13.88888931274414), (1.5796221396614891, -0.8570787740174921, 2.217802038275373, 9.301944732666016)], (1, 'left', 'go'))
(11.25, [(-3.25, -31.252538681030273, 4.71238899230957, 13.88888931274414), (1.2953220596992774, -0.4807668027647034, 2.2727835024079805, 9.606160163879395)], (1, 'left', 'go'))
(11.3, [(-3.25, -31.947093963623047, 4.71238899230957, 13.88888931274414), (0.9870093295391262, -0.1161978179183275, 2.328444222350231, 9.904380798339844)], (1, 'left', 'go'))
(11.35, [(-3.25, -32.642555236816406, 4.71238899230957, 13.88888931274414), (0.6516108501419824, 0.23835182282077977, 2.3853401569943653, 10.200040817260742)], (1, 'left', 'go'))
(11.4, [(-3.25, -33.33625793457031, 4.71238899230957, 13.88888931274414), (0.2632478625687692, 0.6047116791717346, 2.4475801507373935, 10.5140962600708)], (1, 'left', 'go'))
(11.45, [(-3.25, -34.0305290222168, 4.71238899230957, 13.88888931274414), (-0.12513188972711453, 0.9278841386988612, 2.500784728265327, 10.802424430847168)], (1, 'left', 'go'))
(11.5, [(-3.25, -34.72541809082031, 4.71238899230957, 13.88888931274414), (-0.5552939454138222, 1.2486991604740005, 2.55421105188497, 11.100480079650879)], (1, 'left', 'go'))
(11.55, [(-3.25, -35.4194450378418, 4.71238899230957, 13.88888931274414), (-1.0182170091318548, 1.5568994648524124, 2.605012939927963, 11.401080131530762)], (1, 'left', 'go'))
(11.6, [(-3.25, -36.11412048339844, 4.71238899230957, 13.88888931274414), (-1.5072943224910123, 1.8477976955476616, 2.6546501381761063, 11.700551986694336)], (1, 'left', 'go'))
(11.65, [(-3.25, -36.80861282348633, 4.71238899230957, 13.88888931274414), (-2.0268542533013436, 2.12288762745799, 2.7042589669759063, 12.002020835876465)], (1, 'left', 'go'))
(11.7, [(-3.25, -37.5029182434082, 4.71238899230957, 13.88888931274414), (-2.7552566804396688, 2.463435679014841, 2.7723797224908227, 12.403992652893066)], (1, 'left', 'go'))
(11.75, [(-3.25, -38.197288513183594, 4.71238899230957, 13.88888931274414), (-3.1320525448157137, 2.6092398395234433, 2.8071632931964254, 12.599424362182617)], (1, 'left', 'go'))
(11.8, [(-3.25, -38.89158630371094, 4.71238899230957, 13.88888931274414), (-3.7297252718942824, 2.8169200238028003, 2.863288290032644, 12.900736808776855)], (1, 'left', 'go'))
(11.85, [(-3.25, -39.58640670776367, 4.71238899230957, 13.88888931274414), (-4.398046748610746, 3.0078724179736622, 2.9232157667284717, 13.224004745483398)], (1, 'left', 'go'))
(11.9, [(-3.25, -40.28083419799805, 4.71238899230957, 13.88888931274414), (-4.990888289187564, 3.139433299261455, 2.966347722521587, 13.449385583419176)], (1, 'left', 'go'))
(11.95, [(-3.25, -40.977909088134766, 4.71238899230957, 13.88888931274414), (-5.662229759586549, 3.2583018363624054, 3.011113759089128, 13.62711713835667)], (1, 'left', 'go'))
(12.0, [(-3.25, -41.669639587402344, 4.71238899230957, 13.88888931274414), (-6.330155443319913, 3.345950002439232, 3.0452463824269755, 13.761089292323947)], (1, 'left', 'go'))
(12.05, [(-3.25, -43.25926971435547, 4.71238899230957, 13.88888931274414), (-7.017503440926052, 3.4123790912864274, 3.076626540710823, 13.883117284199042)], (1, 'left', 'go'))
(12.1, [(-3.25, -43.26282501220703, 4.71238899230957, 13.88888931274414), (-7.707194049491233, 3.457248752551314, 3.100512313603987, 13.88888888888889)], (1, 'left', 'go'))
(12.15, [(-3.25, -43.75255584716797, 4.71238899230957, 13.88888931274414), (-8.401441253409459, 3.485784717906564, 3.1206774373469917, 13.88888888888889)], (1, 'left', 'go'))
(12.2, [(-3.25, -44.447242736816406, 4.71238899230957, 13.88888931274414), (-9.126688783629584, 3.500955639049483, 3.137050002451913, 13.88888888888889)], (1, 'left', 'go'))
(12.25, [(-3.25, -45.141693115234375, 4.71238899230957, 13.88888931274414), (-9.835959077621137, 3.5041776287202273, 3.148759285121172, 13.88888888888889)], (1, 'left', 'go'))
(12.3, [(-3.25, -45.83670425415039, 4.71238899230957, 13.88888931274414), (-10.494313000925198, 3.4994593679568133, 3.1567368385846586, 13.88888888888889)], (1, 'left', 'go'))
(12.35, [(-3.25, -46.53337097167969, 4.71238899230957, 13.88888931274414), (-11.187130918481458, 3.4889664030589564, 3.1636186493442064, 13.88888888888889)], (1, 'left', 'go'))
(12.4, [(-3.25, -47.22486114501953, 4.71238899230957, 13.88888931274414), (-11.87908554795115, 3.473722948155565, 3.1673400373923726, 13.88888888888889)], (1, 'left', 'go'))
(12.45, [(-3.25, -47.919151306152344, 4.71238899230957, 13.88888931274414), (-12.565624846774147, 3.4560424501961586, 3.169951727603039, 13.88888888888889)], (1, 'left', 'go'))
(12.5, [(-3.25, -48.61389923095703, 4.71238899230957, 13.88888931274414), (-13.262566520553968, 3.4362725295012515, 3.1708702043985904, 13.88888888888889)], (1, 'left', 'go'))
(12.55, [(-3.25, -49.30894470214844, 4.71238899230957, 13.88888931274414), (-14.047638125095926, 3.4132809860766975, 3.1711853675113395, 13.88888888888889)], (1, 'left', 'go'))
(12.6, [(-3.25, -50.00260543823242, 4.71238899230957, 13.88888931274414), (-14.721019146547038, 3.393347995178115, 3.169375480537843, 13.88888888888889)], (1, 'left', 'go'))
(12.65, [(-3.25, -50.69720458984375, 4.71238899230957, 13.88888931274414), (-15.342899227704622, 3.376065961688508, 3.168392128808254, 13.88888888888889)], (1, 'left', 'go'))
(12.7, [(-3.25, -51.3916130065918, 4.71238899230957, 13.88888931274414), (-16.037639825631413, 3.357442819583704, 3.166410404033415, 13.88888888888889)], (1, 'left', 'go'))
(12.75, [(-3.25, -52.08612060546875, 4.71238899230957, 13.88888931274414), (-16.73083361824202, 3.3402357761596027, 3.164247994519233, 13.88888888888889)], (1, 'left', 'go'))
(12.8, [(-3.25, -52.78028106689453, 4.71238899230957, 13.88888931274414), (-17.425146642152253, 3.324503186139219, 3.161908123912911, 13.88888888888889)], (1, 'left', 'go'))
(12.85, [(-3.25, -53.474952697753906, 4.71238899230957, 13.88888931274414), (-18.11954975567217, 3.3103941192172828, 3.159560792279708, 13.88888888888889)], (1, 'left', 'go'))
(12.9, [(-3.25, -54.16939926147461, 4.71238899230957, 13.88888931274414), (-18.823991624210272, 3.297735247672613, 3.157211463648024, 13.88888888888889)], (1, 'left', 'go'))
(12.95, [(-3.25, -54.86406707763672, 4.71238899230957, 13.88888931274414), (-19.525249652237562, 3.286781541007768, 3.1549765961973564, 13.88888888888889)], (1, 'left', 'go'))
(13.0, [(-3.25, -55.58181381225586, 4.71238899230957, 13.88888931274414), (-20.36165528088996, 3.2755864676117254, 3.152481045965041, 13.88888888888889)], (1, 'left', 'go'))
(13.05, [(-3.25, -56.25284194946289, 4.71238899230957, 13.88888931274414), (-20.945019923339185, 3.2692343134539406, 3.1509459620576212, 13.88888888888889)], (1, 'left', 'go'))
(13.1, [(-3.25, -56.94708251953125, 4.71238899230957, 13.88888931274414), (-21.591924986599746, 3.2631834343943695, 3.149317898082344, 13.88888888888889)], (1, 'left', 'go'))
(13.15, [(-3.25, -57.643836975097656, 4.71238899230957, 13.88888931274414), (-22.285563275806805, 3.2578248024204415, 3.147794758824321, 13.88888888888889)], (1, 'left', 'go'))
(13.2, [(-3.25, -58.33634567260742, 4.71238899230957, 13.88888931274414), (-23.002853850918257, 3.253376033747445, 3.1463928955759957, 13.88888888888889)], (1, 'left', 'go'))
(13.25, [(-3.25, -59.030704498291016, 4.71238899230957, 13.88888931274414), (-23.674449174820477, 3.2501521889142495, 3.145303951091505, 13.88888888888889)], (1, 'left', 'go'))
(13.3, [(-3.25, -59.72502136230469, 4.71238899230957, 13.88888931274414), (-24.39839778933882, 3.247465387894052, 3.144228694778765, 13.88888888888889)], (1, 'left', 'go'))
(13.35, [(-3.25, -60.41950988769531, 4.71238899230957, 13.88888931274414), (-25.065839452278855, 3.2457059801040975, 3.1434911117303233, 13.88888888888889)], (1, 'left', 'go'))
(13.4, [(-3.25, -61.113861083984375, 4.71238899230957, 13.88888931274414), (-25.75919033694845, 3.2443896808914756, 3.1427584424346766, 13.88888888888889)], (1, 'left', 'go'))
(13.45, [(-3.25, -61.808197021484375, 4.71238899230957, 13.88888931274414), (-26.462994881460105, 3.2435691930328074, 3.142224966975924, 13.88888888888889)], (1, 'left', 'go'))
(13.5, [(-3.25, -62.50270462036133, 4.71238899230957, 13.88888931274414), (-27.166234623309204, 3.243124525071115, 3.141764137407424, 13.88888888888889)], (1, 'left', 'go'))
(13.55, [(-3.25, -63.19717788696289, 4.71238899230957, 13.88888931274414), (-27.85718048570406, 3.243006039035694, 3.141445056917464, 13.88888888888889)], (1, 'left', 'go'))
(13.6, [(-3.25, -63.8918342590332, 4.71238899230957, 13.88888931274414), (-28.559660953160197, 3.2431097228158197, 3.141176539325884, 13.88888888888889)], (1, 'left', 'go'))
(13.65, [(-3.25, -64.5861587524414, 4.71238899230957, 13.88888931274414), (-29.268245324062836, 3.2434045748967533, 3.1410031152082096, 13.88888888888889)], (1, 'left', 'go'))
